,movie_id,genre_id,genre,new_genre_id,new_movie_id
875,10077,12,Adventure,1,971
876,10077,878,Science Fiction,3,971
877,10077,53,Thriller,6,971
878,76649,28,Action,0,2811
879,76649,12,Adventure,1,2811
880,76649,18,Drama,5,2811
881,76649,10749,Romance,11,2811
882,76649,36,History,14,2811
883,72545,28,Action,0,2537
884,72545,12,Adventure,1,2537
885,72545,878,Science Fiction,3,2537
886,584,28,Action,0,301
887,584,80,Crime,4,301
888,584,53,Thriller,6,301
889,17711,28,Action,0,678
890,17711,12,Adventure,1,678
891,17711,16,Animation,7,678
892,17711,10751,Family,8,678
893,17711,35,Comedy,10,678
894,8698,28,Action,0,266
895,8698,14,Fantasy,2,266
896,8698,878,Science Fiction,3,266
897,8698,53,Thriller,6,266
898,602,28,Action,0,313
899,602,12,Adventure,1,313
900,602,878,Science Fiction,3,313
901,330,28,Action,0,181
902,330,12,Adventure,1,181
903,330,878,Science Fiction,3,181
904,9693,28,Action,0,766
905,9693,878,Science Fiction,3,766
906,9693,18,Drama,5,766
907,9693,53,Thriller,6,766
908,36657,28,Action,0,1724
909,36657,12,Adventure,1,1724
910,36657,878,Science Fiction,3,1724
911,8909,28,Action,0,393
912,8909,80,Crime,4,393
913,8909,53,Thriller,6,393
914,9802,28,Action,0,821
915,9802,12,Adventure,1,821
916,9802,53,Thriller,6,821
917,11678,28,Action,0,1603
918,11678,12,Adventure,1,1603
919,11678,53,Thriller,6,1603
920,10555,28,Action,0,1204
921,10555,16,Animation,7,1204
922,10555,10751,Family,8,1204
923,10555,35,Comedy,10,1204
924,612,28,Action,0,322
925,612,18,Drama,5,322
926,612,53,Thriller,6,322
927,612,36,History,14,322
928,9567,28,Action,0,701
929,9567,18,Drama,5,701
930,9567,10752,War,15,701
931,37821,28,Action,0,2060
932,37821,53,Thriller,6,2060
933,37821,35,Comedy,10,2060
934,37821,10749,Romance,11,2060
935,203801,28,Action,0,2581
936,203801,12,Adventure,1,2581
937,203801,35,Comedy,10,2581
938,3172,28,Action,0,1506
939,3172,80,Crime,4,1506
940,3172,35,Comedy,10,1506
941,3172,10749,Romance,11,1506
942,6520,28,Action,0,2412
943,6520,12,Adventure,1,2412
944,6520,18,Drama,5,2412
945,6520,10749,Romance,11,2412
946,37958,28,Action,0,2089
947,37958,14,Fantasy,2,2089
948,37958,18,Drama,5,2089
949,7450,28,Action,0,2650
950,7450,12,Adventure,1,2650
951,7450,878,Science Fiction,3,2650
952,7450,16,Animation,7,2650
953,7450,10751,Family,8,2650
954,11375,28,Action,0,1510
955,11375,12,Adventure,1,1510
956,11375,53,Thriller,6,1510
957,11375,35,Comedy,10,1510
958,9425,28,Action,0,629
959,9425,878,Science Fiction,3,629
960,9425,10752,War,15,629
961,23685,28,Action,0,2606
962,23685,12,Adventure,1,2606
963,23685,14,Fantasy,2,2606
964,23685,16,Animation,7,2606
965,23685,35,Comedy,10,2606
966,11866,28,Action,0,1665
967,11866,12,Adventure,1,1665
968,11866,18,Drama,5,1665
969,11866,53,Thriller,6,1665
970,23629,28,Action,0,2589
971,23629,14,Fantasy,2,2589
972,23629,53,Thriller,6,2589
973,4349,28,Action,0,1864
974,4349,18,Drama,5,1864
975,4349,53,Thriller,6,1864
976,197,28,Action,0,114
977,197,18,Drama,5,114
978,197,36,History,14,114
979,197,10752,War,15,114
980,10477,28,Action,0,1172
981,7451,28,Action,0,2651
982,7451,12,Adventure,1,2651
983,7451,53,Thriller,6,2651
984,3595,28,Action,0,1639
985,3595,53,Thriller,6,1639
986,16869,28,Action,0,255
987,16869,18,Drama,5,255
988,16869,53,Thriller,6,255
989,16869,10752,War,15,255
990,1573,28,Action,0,636
991,1573,53,Thriller,6,636
992,9257,28,Action,0,546
993,9257,80,Crime,4,546
994,9257,53,Thriller,6,546
995,395,28,Action,0,1207
996,395,12,Adventure,1,1207
997,395,878,Science Fiction,3,1207
998,10590,28,Action,0,1219
999,10590,36,History,14,1219
1000,10590,10752,War,15,1219
1001,117263,28,Action,0,2595
1002,117263,53,Thriller,6,2595
1003,200,28,Action,0,116
1004,200,12,Adventure,1,116
1005,200,878,Science Fiction,3,116
1006,200,53,Thriller,6,116
1007,44943,28,Action,0,1767
1008,44943,878,Science Fiction,3,1767
1009,152760,28,Action,0,2119
1010,152760,18,Drama,5,2119
1011,152760,36,History,14,2119
1012,152760,10752,War,15,2119
1013,2756,28,Action,0,1347
1014,2756,12,Adventure,1,1347
1015,2756,878,Science Fiction,3,1347
1016,2756,53,Thriller,6,1347
1017,49017,28,Action,0,2790
1018,49017,14,Fantasy,2,2790
1019,49017,18,Drama,5,2790
1020,49017,27,Horror,12,2790
1021,49017,10752,War,15,2790
1022,9882,28,Action,0,861
1023,9882,80,Crime,4,861
1024,9882,18,Drama,5,861
1025,9882,53,Thriller,6,861
1026,3132,28,Action,0,1752
1027,3132,12,Adventure,1,1752
1028,3132,53,Thriller,6,1752
1029,3132,35,Comedy,10,1752
1030,8814,28,Action,0,1680
1031,8814,12,Adventure,1,1680
1032,8814,27,Horror,12,1680
1033,8427,28,Action,0,135
1034,8427,12,Adventure,1,135
1035,8427,53,Thriller,6,135
1036,8427,35,Comedy,10,135
1037,52520,28,Action,0,1570
1038,52520,14,Fantasy,2,1570
1039,52520,27,Horror,12,1570
1040,49021,28,Action,0,2793
1041,49021,12,Adventure,1,2793
1042,49021,53,Thriller,6,2793
1043,10550,28,Action,0,1202
1044,10550,12,Adventure,1,1202
1045,10550,53,Thriller,6,1202
1046,12610,28,Action,0,1884
1047,12610,12,Adventure,1,1884
1048,12610,16,Animation,7,1884
1049,12610,10751,Family,8,1884
1050,12610,35,Comedy,10,1884
1051,5137,28,Action,0,2073
1052,5137,12,Adventure,1,2073
1053,5137,878,Science Fiction,3,2073
1054,5137,53,Thriller,6,2073
1055,5137,9648,Mystery,13,2073
1056,107846,28,Action,0,685
1057,107846,53,Thriller,6,685
1058,188207,28,Action,0,2760
1059,188207,12,Adventure,1,2760
1060,4614,28,Action,0,1944
1061,4614,18,Drama,5,1944
1062,4614,53,Thriller,6,1944
1063,11371,28,Action,0,1508
1064,11371,80,Crime,4,1508
1065,11371,53,Thriller,6,1508
1066,11517,28,Action,0,1631
1067,11517,80,Crime,4,1631
1068,11517,35,Comedy,10,1631
1069,9824,28,Action,0,833
1070,9824,12,Adventure,1,833
1071,9824,14,Fantasy,2,833
1072,9824,878,Science Fiction,3,833
1073,9824,35,Comedy,10,833
1074,300673,28,Action,0,2228
1075,300673,18,Drama,5,2228
1076,300673,53,Thriller,6,2228
1077,300673,36,History,14,2228
1078,12113,28,Action,0,1738
1079,12113,18,Drama,5,1738
1080,12113,53,Thriller,6,1738
1081,72331,28,Action,0,2481
1082,72331,14,Fantasy,2,2481
1083,72331,27,Horror,12,2481
1084,9703,28,Action,0,771
1085,9703,12,Adventure,1,771
1086,9703,14,Fantasy,2,771
1087,9703,10752,War,15,771
1088,136797,28,Action,0,2214
1089,136797,80,Crime,4,2214
1090,136797,18,Drama,5,2214
1091,136797,53,Thriller,6,2214
1092,603,28,Action,0,314
1093,603,878,Science Fiction,3,314
1094,9342,28,Action,0,586
1095,9342,12,Adventure,1,586
1096,5551,28,Action,0,2170
1097,5551,12,Adventure,1,2170
1098,5551,53,Thriller,6,2170
1099,9350,28,Action,0,589
1100,9350,12,Adventure,1,589
1101,9350,53,Thriller,6,589
1102,9208,28,Action,0,530
1103,9208,12,Adventure,1,530
1104,9208,18,Drama,5,530
1105,9208,53,Thriller,6,530
1106,59962,28,Action,0,1304
1107,59962,35,Comedy,10,1304
1108,59962,10749,Romance,11,1304
1109,36648,28,Action,0,1721
1110,36648,12,Adventure,1,1721
1111,36648,14,Fantasy,2,1721
1112,36648,878,Science Fiction,3,1721
1113,36648,53,Thriller,6,1721
1114,36648,27,Horror,12,1721
1115,1880,28,Action,0,967
1116,1880,53,Thriller,6,967
1117,71679,28,Action,0,2325
1118,71679,878,Science Fiction,3,2325
1119,71679,27,Horror,12,2325
1120,10483,28,Action,0,1176
1121,10483,878,Science Fiction,3,1176
1122,10483,53,Thriller,6,1176
1123,11412,28,Action,0,1529
1124,11412,80,Crime,4,1529
1125,11412,53,Thriller,6,1529
1126,11412,9648,Mystery,13,1529
1127,9292,28,Action,0,565
1128,9292,12,Adventure,1,565
1129,9292,35,Comedy,10,565
1130,9947,28,Action,0,900
1131,9947,14,Fantasy,2,900
1132,16577,28,Action,0,111
1133,16577,878,Science Fiction,3,111
1134,16577,16,Animation,7,111
1135,16577,10751,Family,8,111
1136,12160,28,Action,0,2641
1137,12160,18,Drama,5,2641
1138,12160,37,Western,9,2641
1139,9331,28,Action,0,579
1140,9331,18,Drama,5,579
1141,9331,53,Thriller,6,579
1142,300168,28,Action,0,1530
1143,300168,12,Adventure,1,1530
1144,300168,18,Drama,5,1530
1145,3536,28,Action,0,2743
1146,3536,18,Drama,5,2743
1147,3536,53,Thriller,6,2743
1148,3536,10752,War,15,2743
1149,12138,28,Action,0,1748
1150,12138,12,Adventure,1,1748
1151,12138,80,Crime,4,1748
1152,12138,53,Thriller,6,1748
1153,12138,35,Comedy,10,1748
1154,1271,28,Action,0,651
1155,1271,12,Adventure,1,651
1156,1271,10752,War,15,651
1157,2501,28,Action,0,1263
1158,2501,18,Drama,5,1263
1159,2501,53,Thriller,6,1263
1160,2501,9648,Mystery,13,1263
1161,710,28,Action,0,388
1162,710,12,Adventure,1,388
1163,710,53,Thriller,6,388
1164,136400,28,Action,0,2126
1165,136400,80,Crime,4,2126
1166,136400,35,Comedy,10,2126
1167,9654,28,Action,0,745
1168,9654,80,Crime,4,745
1169,294254,28,Action,0,2681
1170,39514,28,Action,0,2472
1171,39514,12,Adventure,1,2472
1172,39514,80,Crime,4,2472
1173,39514,53,Thriller,6,2472
1174,39514,35,Comedy,10,2472
1175,9334,28,Action,0,581
1176,9334,12,Adventure,1,581
1177,9334,14,Fantasy,2,581
1178,11128,28,Action,0,1406
1179,11128,18,Drama,5,1406
1180,11128,53,Thriller,6,1406
1181,8914,28,Action,0,394
1182,8914,878,Science Fiction,3,394
1183,8914,53,Thriller,6,394
1184,9509,28,Action,0,674
1185,9509,80,Crime,4,674
1186,9509,18,Drama,5,674
1187,9509,53,Thriller,6,674
1188,1487,28,Action,0,756
1189,1487,14,Fantasy,2,756
1190,1487,878,Science Fiction,3,756
1191,4824,28,Action,0,1985
1192,4824,12,Adventure,1,1985
1193,4824,80,Crime,4,1985
1194,4824,53,Thriller,6,1985
1195,9620,28,Action,0,729
1196,9620,12,Adventure,1,729
1197,9620,878,Science Fiction,3,729
1198,9620,53,Thriller,6,729
1199,9620,9648,Mystery,13,729
1200,3512,28,Action,0,1616
1201,3512,53,Thriller,6,1616
1202,137094,28,Action,0,1569
1203,137094,18,Drama,5,1569
1204,137094,53,Thriller,6,1569
1205,267860,28,Action,0,2211
1206,267860,80,Crime,4,2211
1207,267860,53,Thriller,6,2211
1208,8078,28,Action,0,2799
1209,8078,878,Science Fiction,3,2799
1210,8078,27,Horror,12,2799
1211,7485,28,Action,0,2668
1212,7485,80,Crime,4,2668
1213,7485,18,Drama,5,2668
1214,7485,53,Thriller,6,2668
1215,7485,9648,Mystery,13,2668
1216,6278,28,Action,0,2354
1217,6278,12,Adventure,1,2354
1218,6278,14,Fantasy,2,2354
1219,82682,28,Action,0,414
1220,82682,80,Crime,4,414
1221,82682,18,Drama,5,414
1222,82682,53,Thriller,6,414
1223,16995,28,Action,0,321
1224,5820,28,Action,0,2246
1225,5820,80,Crime,4,2246
1226,5820,53,Thriller,6,2246
1227,201,28,Action,0,117
1228,201,12,Adventure,1,117
1229,201,878,Science Fiction,3,117
1230,201,53,Thriller,6,117
1231,13389,28,Action,0,2091
1232,13389,80,Crime,4,2091
1233,13389,18,Drama,5,2091
1234,13389,53,Thriller,6,2091
1235,11679,28,Action,0,1604
1236,11679,12,Adventure,1,1604
1237,11679,80,Crime,4,1604
1238,11679,18,Drama,5,1604
1239,11679,53,Thriller,6,1604
1240,11679,9648,Mystery,13,1604
1241,38321,28,Action,0,2171
1242,38321,14,Fantasy,2,2171
1243,38321,878,Science Fiction,3,2171
1244,38321,53,Thriller,6,2171
1245,38321,27,Horror,12,2171
1246,9664,28,Action,0,750
1247,9664,12,Adventure,1,750
1248,9664,18,Drama,5,750
1249,9664,10749,Romance,11,750
1250,9664,36,History,14,750
1251,9664,10752,War,15,750
1252,2100,28,Action,0,1090
1253,2100,18,Drama,5,1090
1254,2100,53,Thriller,6,1090
1255,123553,28,Action,0,1784
1256,123553,12,Adventure,1,1784
1257,123553,14,Fantasy,2,1784
1258,123553,18,Drama,5,1784
1259,123553,10749,Romance,11,1784
1260,123553,9648,Mystery,13,1784
1261,8285,28,Action,0,46
1262,8285,878,Science Fiction,3,46
1263,8285,80,Crime,4,46
1264,8285,53,Thriller,6,46
1265,8285,35,Comedy,10,46
1266,13922,28,Action,0,2216
1267,13922,36,History,14,2216
1268,13922,10752,War,15,2216
1269,293660,28,Action,0,2512
1270,293660,12,Adventure,1,2512
1271,293660,35,Comedy,10,2512
1272,190859,28,Action,0,1238
1273,190859,10752,War,15,1238
1274,1370,28,Action,0,14
1275,1370,12,Adventure,1,14
1276,1370,53,Thriller,6,14
1277,1370,10752,War,15,14
1278,35791,28,Action,0,1450
1279,35791,12,Adventure,1,1450
1280,35791,878,Science Fiction,3,1450
1281,35791,27,Horror,12,1450
1282,72431,28,Action,0,2500
1283,72431,12,Adventure,1,2500
1284,72431,18,Drama,5,2500
1285,72431,36,History,14,2500
1286,72431,10752,War,15,2500
1287,10589,28,Action,0,1218
1288,10589,80,Crime,4,1218
1289,10589,18,Drama,5,1218
1290,10589,35,Comedy,10,1218
1291,71676,28,Action,0,2324
1292,71676,14,Fantasy,2,2324
1293,71676,53,Thriller,6,2324
1294,10022,28,Action,0,939
1295,10022,18,Drama,5,939
1296,10022,53,Thriller,6,939
1297,10022,10751,Family,8,939
1298,10022,35,Comedy,10,939
1299,11358,28,Action,0,1502
1300,11358,12,Adventure,1,1502
1301,11358,18,Drama,5,1502
1302,11358,53,Thriller,6,1502
1303,1924,28,Action,0,992
1304,1924,12,Adventure,1,992
1305,1924,14,Fantasy,2,992
1306,1924,878,Science Fiction,3,992
1307,109424,28,Action,0,1403
1308,109424,18,Drama,5,1403
1309,109424,53,Thriller,6,1403
1310,156022,28,Action,0,1154
1311,156022,80,Crime,4,1154
1312,156022,53,Thriller,6,1154
1313,8963,28,Action,0,1949
1314,8963,18,Drama,5,1949
1315,8963,53,Thriller,6,1949
1316,24,28,Action,0,11
1317,24,80,Crime,4,11
1318,393,28,Action,0,213
1319,393,80,Crime,4,213
1320,393,53,Thriller,6,213
1321,9618,28,Action,0,727
1322,9618,12,Adventure,1,727
1323,9618,35,Comedy,10,727
1324,8584,28,Action,0,1707
1325,8584,12,Adventure,1,1707
1326,8584,37,Western,9,1707
1327,8584,35,Comedy,10,1707
1328,2320,28,Action,0,1187
1329,2320,12,Adventure,1,1187
1330,2320,18,Drama,5,1187
1331,2320,53,Thriller,6,1187
1332,1729,28,Action,0,885
1333,1729,12,Adventure,1,885
1334,1729,14,Fantasy,2,885
1335,8077,28,Action,0,2798
1336,8077,878,Science Fiction,3,2798
1337,8077,27,Horror,12,2798
1338,8195,28,Action,0,0
1339,8195,12,Adventure,1,0
1340,8195,80,Crime,4,0
1341,8195,53,Thriller,6,0
1342,10632,28,Action,0,1236
1343,10632,80,Crime,4,1236
1344,10632,18,Drama,5,1236
1345,10632,53,Thriller,6,1236
1346,12123,28,Action,0,1742
1347,12123,878,Science Fiction,3,1742
1348,12123,18,Drama,5,1742
1349,12123,53,Thriller,6,1742
1350,8202,28,Action,0,3
1351,8202,878,Science Fiction,3,3
1352,34314,28,Action,0,782
1353,34314,80,Crime,4,782
1354,34314,53,Thriller,6,782
1355,14623,28,Action,0,2388
1356,14623,12,Adventure,1,2388
1357,14623,14,Fantasy,2,2388
1358,14623,878,Science Fiction,3,2388
1359,14623,10751,Family,8,2388
1360,14623,35,Comedy,10,2388
1361,10375,28,Action,0,1129
1362,10375,53,Thriller,6,1129
1363,36586,28,Action,0,1699
1364,36586,14,Fantasy,2,1699
1365,36586,53,Thriller,6,1699
1366,36586,27,Horror,12,1699
1367,70074,28,Action,0,1918
1368,70074,80,Crime,4,1918
1369,70074,53,Thriller,6,1918
1370,8536,28,Action,0,187
1371,8536,12,Adventure,1,187
1372,8536,14,Fantasy,2,187
1373,8536,878,Science Fiction,3,187
1374,479,28,Action,0,252
1375,479,12,Adventure,1,252
1376,479,80,Crime,4,252
1377,479,53,Thriller,6,252
1378,285923,28,Action,0,2637
1379,285923,53,Thriller,6,2637
1380,285923,27,Horror,12,2637
1381,6519,28,Action,0,2411
1382,6519,12,Adventure,1,2411
1383,6519,35,Comedy,10,2411
1384,26389,28,Action,0,1333
1385,26389,80,Crime,4,1333
1386,26389,53,Thriller,6,1333
1387,187017,28,Action,0,2480
1388,187017,80,Crime,4,2480
1389,187017,35,Comedy,10,2480
1390,302699,28,Action,0,2726
1391,302699,35,Comedy,10,2726
1392,2112,28,Action,0,1094
1393,2112,80,Crime,4,1094
1394,2112,18,Drama,5,1094
1395,2112,53,Thriller,6,1094
1396,10329,28,Action,0,1110
1397,10329,12,Adventure,1,1110
1398,10329,878,Science Fiction,3,1110
1399,10329,18,Drama,5,1110
1400,10329,53,Thriller,6,1110
1401,10329,9648,Mystery,13,1110
1402,13811,28,Action,0,2188
1403,13811,12,Adventure,1,2188
1404,13811,878,Science Fiction,3,2188
1405,13811,18,Drama,5,2188
1406,13811,53,Thriller,6,2188
1407,13811,9648,Mystery,13,2188
1408,6950,28,Action,0,2515
1409,6950,878,Science Fiction,3,2515
1410,6950,18,Drama,5,2515
1411,6950,53,Thriller,6,2515
1412,225574,28,Action,0,1880
1413,225574,53,Thriller,6,1880
1414,225574,9648,Mystery,13,1880
1415,13836,28,Action,0,2193
1416,13836,12,Adventure,1,2193
1417,13836,14,Fantasy,2,2193
1418,13836,878,Science Fiction,3,2193
1419,13836,53,Thriller,6,2193
1420,13836,10751,Family,8,2193
1421,752,28,Action,0,409
1422,752,14,Fantasy,2,409
1423,752,53,Thriller,6,409
1424,6038,28,Action,0,2301
1425,6038,12,Adventure,1,2301
1426,6038,37,Western,9,2301
1427,6038,35,Comedy,10,2301
1428,60304,28,Action,0,1417
1429,60304,14,Fantasy,2,1417
1430,60304,27,Horror,12,1417
1431,46529,28,Action,0,2176
1432,46529,12,Adventure,1,2176
1433,46529,878,Science Fiction,3,2176
1434,46529,53,Thriller,6,2176
1435,300671,28,Action,0,2227
1436,300671,18,Drama,5,2227
1437,300671,53,Thriller,6,2227
1438,300671,36,History,14,2227
1439,300671,10752,War,15,2227
1440,4421,28,Action,0,825
1441,4421,18,Drama,5,825
1442,9631,28,Action,0,734
1443,9631,12,Adventure,1,734
1444,9631,80,Crime,4,734
1445,9631,18,Drama,5,734
1446,9631,53,Thriller,6,734
1447,9631,9648,Mystery,13,734
1448,216282,28,Action,0,1548
1449,216282,53,Thriller,6,1548
1450,306,28,Action,0,171
1451,306,80,Crime,4,171
1452,306,35,Comedy,10,171
1453,1577,28,Action,0,801
1454,1577,878,Science Fiction,3,801
1455,1577,27,Horror,12,801
1456,9624,28,Action,0,732
1457,9624,53,Thriller,6,732
1458,22832,28,Action,0,2395
1459,22832,80,Crime,4,2395
1460,22832,53,Thriller,6,2395
1461,9691,28,Action,0,765
1462,9691,12,Adventure,1,765
1463,9691,80,Crime,4,765
1464,9691,53,Thriller,6,765
1465,72710,28,Action,0,2574
1466,72710,12,Adventure,1,2574
1467,72710,878,Science Fiction,3,2574
1468,72710,53,Thriller,6,2574
1469,72710,10749,Romance,11,2574
1470,10782,28,Action,0,1296
1471,10782,80,Crime,4,1296
1472,10782,18,Drama,5,1296
1473,10782,53,Thriller,6,1296
1474,10782,9648,Mystery,13,1296
1475,10061,28,Action,0,959
1476,10061,12,Adventure,1,959
1477,10061,878,Science Fiction,3,959
1478,10061,53,Thriller,6,959
1479,316152,28,Action,0,1995
1480,316152,18,Drama,5,1995
1481,316152,53,Thriller,6,1995
1482,316152,36,History,14,1995
1483,316152,10752,War,15,1995
1484,241554,28,Action,0,1769
1485,241554,80,Crime,4,1769
1486,241554,18,Drama,5,1769
1487,241554,53,Thriller,6,1769
1488,241554,9648,Mystery,13,1769
1489,11968,28,Action,0,1686
1490,11968,12,Adventure,1,1686
1491,11968,80,Crime,4,1686
1492,11968,53,Thriller,6,1686
1493,10047,28,Action,0,1408
1494,10047,12,Adventure,1,1408
1495,10047,18,Drama,5,1408
1496,10047,36,History,14,1408
1497,10047,10752,War,15,1408
1498,9770,28,Action,0,802
1499,9770,18,Drama,5,802
1500,9770,53,Thriller,6,802
1501,11212,28,Action,0,1448
1502,11212,12,Adventure,1,1448
1503,11212,10751,Family,8,1448
1504,11212,35,Comedy,10,1448
1505,9923,28,Action,0,887
1506,9923,80,Crime,4,887
1507,11863,28,Action,0,1663
1508,11863,53,Thriller,6,1663
1509,11863,10749,Romance,11,1663
1510,11863,9648,Mystery,13,1663
1511,18501,28,Action,0,1098
1512,18501,878,Science Fiction,3,1098
1513,18501,53,Thriller,6,1098
1514,47327,28,Action,0,2366
1515,47327,14,Fantasy,2,2366
1516,47327,80,Crime,4,2366
1517,47327,53,Thriller,6,2366
1518,15268,28,Action,0,2556
1519,15268,12,Adventure,1,2556
1520,15268,878,Science Fiction,3,2556
1521,15268,53,Thriller,6,2556
1522,10796,28,Action,0,2643
1523,10796,878,Science Fiction,3,2643
1524,10796,53,Thriller,6,2643
1525,9548,28,Action,0,688
1526,9548,80,Crime,4,688
1527,9548,53,Thriller,6,688
1528,9548,35,Comedy,10,688
1529,9548,9648,Mystery,13,688
1530,89,28,Action,0,44
1531,89,12,Adventure,1,44
1532,198184,28,Action,0,2150
1533,198184,878,Science Fiction,3,2150
1534,198184,80,Crime,4,2150
1535,6415,28,Action,0,2383
1536,6415,12,Adventure,1,2383
1537,6415,35,Comedy,10,2383
1538,260346,28,Action,0,2376
1539,260346,53,Thriller,6,2376
1540,8592,28,Action,0,1793
1541,8592,12,Adventure,1,1793
1542,8592,80,Crime,4,1793
1543,8592,53,Thriller,6,1793
1544,8592,35,Comedy,10,1793
1545,1368,28,Action,0,695
1546,1368,12,Adventure,1,695
1547,1368,53,Thriller,6,695
1548,1368,10752,War,15,695
1549,199,28,Action,0,115
1550,199,12,Adventure,1,115
1551,199,878,Science Fiction,3,115
1552,199,53,Thriller,6,115
1553,20533,28,Action,0,1814
1554,20533,14,Fantasy,2,1814
1555,20533,18,Drama,5,1814
1556,20533,53,Thriller,6,1814
1557,20533,37,Western,9,1814
1558,82675,28,Action,0,411
1559,82675,80,Crime,4,411
1560,82675,53,Thriller,6,411
1561,1493,28,Action,0,1722
1562,1493,80,Crime,4,1722
1563,1493,35,Comedy,10,1722
1564,88751,28,Action,0,2484
1565,88751,12,Adventure,1,2484
1566,88751,878,Science Fiction,3,2484
1567,88751,10751,Family,8,2484
1568,88751,35,Comedy,10,2484
1569,9869,28,Action,0,961
1570,9869,80,Crime,4,961
1571,9869,18,Drama,5,961
1572,9869,53,Thriller,6,961
1573,2034,28,Action,0,1061
1574,2034,80,Crime,4,1061
1575,2034,18,Drama,5,1061
1576,2034,53,Thriller,6,1061
1577,36647,28,Action,0,1720
1578,36647,27,Horror,12,1720
1579,1537,28,Action,0,778
1580,1537,12,Adventure,1,778
1581,1537,80,Crime,4,778
1582,1537,53,Thriller,6,778
1583,2636,28,Action,0,1313
1584,2636,53,Thriller,6,1313
1585,7737,28,Action,0,2714
1586,7737,878,Science Fiction,3,2714
